LONGNAME,YEAR,MONTH,RIDES,RIDERSHIP_ID
SouthWest Service,2019,11,194476,8
SouthWest Service,2019,10,206926.5,8
SouthWest Service,2019,9,199359,8
SouthWest Service,2019,8,197972.5,8
SouthWest Service,2019,7,197593,8
SouthWest Service,2019,6,193852.5,8
SouthWest Service,2019,5,196981,8
SouthWest Service,2019,4,204982,8
SouthWest Service,2019,3,197968.5,8
SouthWest Service,2019,2,194450,8
SouthWest Service,2019,1,193330.5,8
SouthWest Service,2020,12,12419.7,8
SouthWest Service,2020,11,11954.3,8
SouthWest Service,2020,10,15109.6,8
SouthWest Service,2020,9,15463.1,8
SouthWest Service,2020,8,15616,8
SouthWest Service,2020,7,16620.8,8
SouthWest Service,2020,6,12733.3,8
SouthWest Service,2020,5,4118,8
SouthWest Service,2020,4,6027,8
